Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
0.0429925179177671	-0.00129857716052437	-0.111943511238574	0.000843151320917771	0.000626567485421038	0.00146971880633881	0.125313497084208
0.0440135439979475	-0.00135684410172513	-0.0017310238809532	0.000920512958193133	1.49822183821513e-07	0.000920662780376955	2.99644367643027e-05
0.0450345700781278	-0.00130259436080729	0.10697290799501	0.000848376034403475	0.000572160152245443	0.00142053618664892	0.114432030449089
0.0460555961583082	-0.00114270016929403	0.203628041411036	0.000652881838452303	0.00207321896244473	0.00272610080089703	0.414643792488946
0.0470766222384885	-0.000894108885186766	0.278907595975023	0.000399715349284961	0.00388947235462833	0.00428918770391329	0.777894470925665
0.0479764266969736	-0.000621963056561145	0.321448319731723	0.000193419021863441	0.00516645111291742	0.00535987013478086	1.03329022258348
0.0488762311554587	-0.000323197123835253	0.338375994298957	5.222819042769e-05	0.0057249156758904	0.00577714386631809	1.14498313517808
0.0497760356139437	-2.13412026296394e-05	0.328561387801633	2.27723464839665e-07	0.00539762927770675	0.00539785700117159	1.07952585554135
0.0506758400724288	0.000260195016788342	0.292956144290674	3.38507233807429e-05	0.0042911651238829	0.00432501584726365	0.858233024776581
0.0515756445309138	0.000499158010589607	0.234507432459586	0.000124579359767887	0.00274968679393937	0.00287426615370725	0.549937358787873
0.0524754489893989	0.000676904067270766	0.158125259037258	0.000229099558143853	0.00125017987728	0.00147927943542385	0.250035975456
0.0533752534478839	0.000780051010757798	0.0699378763083377	0.000304239789692131	0.000244565327126017	0.000548805116818148	0.0489130654252034
0.054275057906369	0.000801246633896548	-0.023030871127671	0.000320998084165275	2.65210512449696e-05	0.000347519135410244	0.00530421024899392
0.0553509678061938	0.000717659953882659	-0.129970419481228	0.00025751790470343	0.000844615497006316	0.00110213340170975	0.168923099401263
0.0564268777060187	0.000527270932022333	-0.220564677932141	0.00013900731787785	0.00243243885756545	0.0025714461754433	0.48648777151309
0.0575027876058435	0.000253090036494669	-0.284607801185934	3.20272832864366e-05	0.0040500800247946	0.00408210730808104	0.81001600495892
